40273.2,-528,23,-64,19,2,-258,-4
40273.3,-557,47,-29,19,4,-237,-2
40273.4,-507,46,2,19,4,-237,-2
40273.5,-489,56,21,19,14,-241,7
40273.6,-504,67,43,19,6,-235,-13
40273.7,-492,36,58,19,6,-235,-13
40273.8,-500,-49,61,19,0,-217,-14
40273.9,-461,-53,65,19,0,-217,-14
40274.0,-504,-99,52,19,7,-216,-18
40274.1,-550,-92,30,19,6,-220,-12
40274.2,-656,-75,10,19,6,-220,-12
40274.3,-772,-21,-25,19,7,-223,0
40274.4,-848,35,-38,19,7,-223,0
40274.5,-922,114,-15,19,3,-199,3
40274.6,-919,130,31,20,3,-183,3
40274.7,-900,28,82,20,3,-183,3
40274.8,-902,-23,102,20,-8,-93,-10
40274.9,-908,-38,68,20,6,-15,-13
40275.0,-950,-59,2,20,6,-15,-13
40275.1,-984,-89,-51,20,0,2,-7
40275.2,-1009,-108,-80,20,0,2,-7
40275.3,-1039,-77,-83,20,4,25,-3
40275.4,-1020,-42,-61,20,-1,19,-4
40275.5,-936,1,-8,20,-1,19,-4
40275.6,-830,-16,54,19,-3,20,-11
40275.7,-749,-46,89,19,-12,5,2
40275.8,-709,-23,112,19,-12,5,2
40275.9,-745,-44,120,19,-4,11,-4
40276.0,-780,-22,117,19,-4,11,-4
40276.1,-839,-32,105,19,2,22,1
40276.2,-924,-37,76,19,3,21,-2
40276.3,-1003,-22,50,19,3,21,-2
40276.4,-1075,4,46,19,4,14,1
40276.5,-1148,18,18,19,4,14,1
40276.6,-1194,16,-6,20,7,13,-8
40276.7,-1195,4,-10,20,4,9,-5
40276.8,-1183,19,-10,20,4,9,-5
40276.9,-1189,16,0,20,0,9,-5
40277.0,-1147,13,11,20,2,18,-8
40277.1,-1101,5,15,20,2,18,-8
40277.2,-1080,-19,18,20,-2,13,-7
40277.3,-1083,-39,18,20,-2,13,-7
40277.4,-1049,-25,27,20,5,11,-6
40277.5,-1046,-38,22,20,1,10,-5
40277.6,-1045,-42,30,20,1,10,-5
40277.7,-1019,-31,29,20,-1,6,-5
40277.8,-1013,-34,37,20,0,11,0
40277.9,-1025,-35,41,20,0,11,0
40278.0,-1012,-35,43,20,1,10,-6
40278.1,-1004,-17,50,20,1,10,-6
40278.2,-1015,-2,58,20,1,9,-6
40278.3,-1010,-3,75,20,0,5,-2
40278.4,-1001,11,83,20,0,5,-2
40278.5,-1012,7,83,19,0,8,-3
40278.6,-1023,5,94,19,0,8,-3
40278.7,-1034,22,95,19,0,9,-3
40278.8,-1042,8,94,19,6,7,-3
40278.9,-1066,11,90,19,6,7,-3
40279.0,-1125,18,73,19,5,8,-2
40279.1,-1192,19,68,19,4,6,-1
40279.2,-1256,25,55,19,4,6,-1
40279.3,-1303,46,46,19,5,7,-6
40279.4,-1336,43,51,19,5,7,-6
40279.5,-1339,52,55,19,3,6,-4
40279.6,-1321,46,60,19,4,5,-4
40279.7,-1299,37,71,19,4,5,-4
40279.8,-1288,22,61,19,5,7,-6
40279.9,-1275,25,52,19,5,7,-6
40280.0,-1257,5,44,19,5,4,-5
40280.1,-1226,-8,26,19,4,7,-8
40280.2,-1198,-22,15,19,4,7,-8
40280.3,-1179,-46,-4,19,2,3,-7
40280.4,-1162,-45,-14,19,3,5,-10
40280.5,-1144,-45,-26,19,3,5,-10
40280.6,-1120,-45,-35,19,2,4,-7
40280.7,-1098,-40,-38,19,2,4,-7
40280.8,-1065,-33,-37,19,2,3,-9
40280.9,-1043,-30,-36,19,2,4,-7
40281.0,-1022,-20,-32,19,2,4,-7
40281.1,-999,-10,-29,19,1,3,-6
40281.2,-984,-8,-20,19,2,4,-6
40281.3,-960,7,-9,19,2,4,-6
40281.4,-940,2,-1,19,1,2,-8
40281.5,-930,6,-4,19,1,2,-8
40281.6,-906,1,-1,19,1,3,-8
40281.7,-881,1,3,19,2,3,-7
40281.8,-872,0,3,19,2,3,-7
40281.9,-859,1,0,19,2,4,-7
40282.0,-858,0,6,19,2,4,-7
40282.1,-859,6,6,19,2,3,-7
40282.2,-876,18,4,19,3,3,-5
40282.3,-884,22,1,19,3,3,-5
40282.4,-892,33,3,19,2,1,-6
40282.5,-880,41,12,19,2,2,-6
40282.6,-867,55,15,19,2,2,-6
40282.7,-863,65,23,19,2,1,-7
40282.8,-857,68,38,19,2,1,-7
40282.9,-838,71,42,19,2,2,-6
40283.0,-831,71,50,19,1,2,-7
40283.1,-823,71,53,19,1,2,-7
40283.2,-816,75,68,19,1,1,-6
40283.3,-804,74,72,19,1,1,-6
40283.4,-794,76,78,19,1,1,-6
40283.5,-773,68,86,19,1,1,-7
40283.6,-780,64,95,19,1,1,-7
40283.7,-779,65,94,19,1,1,-7
40283.8,-770,59,102,19,1,1,-7
40283.9,-761,50,103,19,1,1,-7
40284.0,-739,51,114,19,1,1,-6
40284.1,-730,46,112,19,1,1,-6
40284.2,-700,46,121,19,2,1,-7
40284.3,-692,45,125,19,1,1,-7
40284.4,-683,40,128,19,1,1,-7
40284.5,-661,33,131,19,1,1,-8
40284.6,-643,27,137,19,1,0,-7
40284.7,-628,22,138,19,1,0,-7
40284.8,-629,19,131,19,1,0,-8
40284.9,-618,10,132,19,1,0,-8
40285.0,-613,1,134,19,1,0,-8
40285.1,-602,-16,139,19,1,0,-8
40285.2,-593,-20,134,19,1,0,-8
40285.3,-579,-31,132,19,1,0,-8
40285.4,-564,-43,129,19,1,0,-9
40285.5,-562,-49,123,19,1,0,-9
40285.6,-539,-61,122,19,0,0,-9
40285.7,-519,-78,118,19,0,0,-9
40285.8,-521,-88,117,19,0,0,-9
40285.9,-498,-106,106,19,1,0,-9
40286.0,-487,-121,98,19,1,0,-9
40286.1,-471,-133,90,19,1,0,-10
40286.2,-441,-151,78,19,1,0,-10
40286.3,-427,-164,68,19,1,0,-10
40286.4,-424,-180,69,19,1,0,-11
40286.5,-436,-198,63,19,1,0,-11
40286.6,-426,-225,44,19,0,0,-11
40286.7,-406,-246,28,19,0,0,-11
40286.8,-382,-262,16,19,0,0,-11
40286.9,-365,-292,3,19,0,0,-12
40287.0,-365,-308,-10,19,0,0,-12
40287.1,-359,-328,-16,19,1,0,-12
40287.2,-347,-342,-34,19,1,0,-13
40287.3,-374,-356,-49,20,1,0,-13
40287.4,-394,-368,-67,20,1,0,-14
40287.5,-460,-377,-96,20,1,-3,-13
40287.6,-645,-384,-118,20,1,-3,-13
40287.7,-689,-375,-128,20,5,1,-14
40287.8,-1012,-373,-156,20,5,1,-14
40287.9,-1323,-476,-135,20,9,5,-13
40288.0,-904,-556,-153,20,96,43,19
40288.1,-514,-364,-258,20,96,43,19
40288.2,119,-315,-225,20,29,17,-12
40288.3,94,-283,-212,19,29,17,-12
40288.4,1245,-201,-143,19,13,2,-15
40288.5,1914,-135,-56,19,18,6,-20
40288.6,2831,-63,27,19,18,6,-20
40288.7,2809,-31,53,19,12,4,-23
40288.8,2225,23,65,19,-1,5,-26
40288.9,1677,23,29,19,-1,5,-26
40289.0,98,116,-80,19,-20,5,-40
40289.1,1266,174,-156,19,-20,5,-40
40289.2,2209,938,-671,19,-13,5,-37
40289.3,-1168,3709,-1995,20,-192,146,-242
40289.4,4492,3293,-3786,20,-192,146,-242
40289.5,-1146,3322,-4948,20,-110,208,-106
40289.6,-1883,3512,-4168,20,-5,120,73
40289.7,-2190,2546,-2617,20,-5,120,73
40289.8,-1789,1098,-1072,20,136,-153,203
40289.9,3408,-198,-1147,20,136,-153,203
40290.0,1235,-2055,233,20,71,-69,186
40290.1,-4657,-2938,495,20,86,11,82
40290.2,-8673,-2755,-1285,19,86,11,82
40290.3,-12409,79,-2272,19,79,-3,19
40290.4,-6405,1167,-952,19,79,-3,19
40290.5,-2250,779,-743,19,23,-20,80
40290.6,1858,-25,-1030,19,-21,-26,66
40290.7,2144,-792,-712,19,-21,-26,66
40290.8,-846,-1061,-214,19,20,-23,20
40290.9,-3039,-1331,-52,19,44,-40,10
40291.0,-4263,-1491,-392,19,44,-40,10
40291.1,-7418,-874,-656,19,64,-61,-13
40291.2,-8598,-255,-712,19,64,-61,-13
40291.3,-5389,-191,-665,19,66,-71,37
40291.4,-3407,-375,-742,19,9,-66,59
40291.5,-3875,-442,-557,19,9,-66,59
40291.6,-1984,-560,-656,19,10,-60,32
40291.7,-2152,-330,-603,19,1,-59,-20
40291.8,-2752,130,-463,19,1,-59,-20
40291.9,-3495,438,-244,19,4,-71,-34
40292.0,-3757,497,-81,19,4,-71,-34
40292.1,-3367,257,-43,19,-7,-76,-10
40292.2,-2700,30,-212,19,-8,-78,7
40292.3,-2256,-30,-472,19,-8,-78,7
40292.4,-2315,106,-554,19,2,-81,-4
40292.5,-3165,219,-327,19,2,-81,-4
40292.6,-4337,134,22,19,36,-81,2
40292.7,-3552,-376,341,19,48,-74,45
40292.8,-2242,-728,160,19,48,-74,45
40292.9,-1575,-844,-75,19,2,-71,24
40293.0,-1786,-742,-234,19,-3,-69,-6
40293.1,-1807,-466,-267,19,-3,-69,-6
40293.2,-1921,-253,-86,19,10,-70,-19
40293.3,-2191,-126,186,19,10,-70,-19
40293.4,-1749,-79,303,19,15,-75,-21
40293.5,-1007,-102,254,19,-11,-78,-14
40293.6,-171,-180,81,19,-11,-78,-14
40293.7,385,-222,-162,19,-29,-83,-12
40293.8,739,-265,-382,19,-30,-78,-13
40293.9,911,-298,-491,19,-30,-78,-13
40294.0,1035,-301,-497,19,-16,-70,-17
40294.1,1201,-339,-395,19,-16,-70,-17
40294.2,1360,-216,-264,19,-4,-70,-18
40294.3,1809,-23,-181,19,-7,-71,-32
40294.4,2133,130,-113,19,-7,-71,-32
40294.5,2528,145,-101,19,-6,-70,-19
40294.6,3356,61,-116,19,-6,-70,-19
40294.7,3953,-33,-145,19,-8,-66,1
40294.8,4232,-141,-46,19,6,-68,12
40294.9,4024,-105,140,19,6,-68,12
40295.0,4344,71,151,19,14,-69,2
40295.1,4763,88,13,20,10,-71,3
40295.2,4707,-24,-24,20,10,-71,3
40295.3,4515,-74,63,20,20,-69,-3
40295.4,3793,11,233,20,20,-69,-3
40295.5,3341,205,295,20,17,-72,-23
40295.6,3492,379,150,20,-2,-70,-25
40295.7,3690,399,-95,20,-2,-70,-25
40295.8,3920,231,-230,20,-12,-71,-6
40295.9,4488,-15,-210,20,-1,-69,7
40296.0,4785,-138,-146,20,-1,-69,7
40296.1,4086,-5,-6,19,11,-68,-4
40296.2,3876,71,-9,19,11,-68,-4
40296.3,3873,57,-105,19,10,-68,1
40296.4,3642,-21,-142,19,13,-68,-3
40296.5,2886,-75,-79,19,13,-68,-3
40296.6,1675,-44,86,19,27,-64,-12
40296.7,1066,12,165,19,27,-64,-12
40296.8,511,40,240,19,17,-70,-19
40296.9,-90,32,302,19,11,-72,-19
40297.0,-769,23,330,19,11,-72,-19
40297.1,-1278,-25,318,19,10,-72,-19
40297.2,-1382,-91,169,19,-3,-73,-14
40297.3,-1548,-147,19,19,-3,-73,-14
40297.4,-1887,-90,-136,19,0,-72,-15
40297.5,-2287,20,-197,19,0,-72,-15
40297.6,-2981,121,-112,19,13,-71,-15
40297.7,-3166,13,-28,19,20,-71,6
40297.8,-2976,-87,-42,19,20,-71,6
40297.9,-2194,-197,-95,19,11,-69,15
40298.0,-1700,-211,-152,19,11,-69,15
40298.1,-1371,-178,-241,20,2,-68,7
40298.2,-1322,-133,-296,20,-1,-68,4
40298.3,-1727,-8,-248,20,-1,-68,4
40298.4,-2252,72,-142,20,8,-65,-2
40298.5,-2383,64,-31,20,5,-68,4
40298.6,-2366,24,83,20,5,-68,4
40298.7,-1990,-79,120,20,-2,-69,2
40298.8,-1566,-92,116,20,-2,-69,2
40298.9,-1386,-28,22,20,-11,-70,-12
40299.0,-1167,128,-44,19,-18,-67,-23
40299.1,-916,347,-8,19,-18,-67,-23
40299.2,-907,514,-21,19,-13,-68,-27
40299.3,-906,579,1,19,-12,-66,-16
40299.4,-603,492,65,19,-12,-66,-16
40299.5,155,300,26,19,-12,-67,2
40299.6,901,114,4,19,-12,-67,2
40299.7,1664,-61,7,19,-7,-68,7
40299.8,2169,-179,73,19,-7,-65,3
40299.9,2569,-214,175,19,-7,-65,3
40300.0,2759,-104,176,19,-11,-66,-2
40300.1,2862,39,88,19,-11,-66,-2
40300.2,2852,81,-95,19,-15,-64,-3
40300.3,2990,-44,-232,19,-8,-65,10
40300.4,3329,-183,-192,19,-8,-65,10
40300.5,3095,-246,-18,19,14,-60,10
40300.6,2350,-135,82,19,18,-55,-13
40300.7,1973,25,112,19,18,-55,-13
40300.8,1850,132,65,19,13,-49,-18
40300.9,1891,188,-34,19,13,-49,-18
40301.0,1673,181,-118,19,5,-53,-18
40301.1,1232,112,-148,19,3,-50,-17
40301.2,654,44,-130,19,3,-50,-17
40301.3,-99,49,-66,19,6,-56,-19
40301.4,-416,-11,-40,19,5,-56,-14
40301.5,-861,-58,9,19,5,-56,-14
40301.6,-1440,-56,98,19,11,-63,-17
40301.7,-2171,-43,173,19,11,-63,-17
40301.8,-2620,-24,168,19,11,-68,-21
40301.9,-3243,51,186,19,14,-69,-23
40302.0,-3783,99,218,19,14,-69,-23
40302.1,-4008,113,248,19,13,-72,-17
40302.2,-4087,94,283,19,13,-72,-17
40302.3,-3939,-32,283,19,10,-73,-5
40302.4,-3710,-76,166,19,-5,-76,-1
40302.5,-3650,-48,100,19,-5,-76,-1
40302.6,-3492,-33,90,19,-8,-71,-7
40302.7,-3296,0,98,19,-6,-66,-15
40302.8,-3140,38,117,19,-6,-66,-15
40302.9,-2993,74,88,19,-8,-66,-21
40303.0,-2861,122,64,19,-8,-66,-21
40303.1,-2824,206,57,19,-4,-65,-26
40303.2,-2928,169,182,19,7,-68,-17
40303.3,-2726,20,157,19,7,-68,-17
40303.4,-2528,-82,22,19,1,-68,-4
40303.5,-2498,-91,-77,19,6,-62,-6
40303.6,-2344,-91,-159,19,6,-62,-6
40303.7,-2035,-107,-229,19,8,-68,0
40303.8,-1855,-95,-201,19,8,-68,0
40303.9,-1529,-136,-156,19,15,-71,2
40304.0,-1246,-201,-116,19,15,-71,8
40304.1,-1097,-212,-77,19,15,-71,8
40304.2,-1037,-169,1,19,13,-71,-1
40304.3,-792,-146,40,19,13,-71,-1
40304.4,-601,-49,88,19,10,-66,-2
40304.5,-398,19,153,19,10,-64,-6
40304.6,-122,59,185,19,10,-64,-6
40304.7,212,88,214,19,7,-63,-3
40304.8,685,85,210,19,4,-66,2
40304.9,1102,69,213,19,4,-66,2
40305.0,1494,64,245,19,7,-68,5
40305.1,2063,55,281,19,7,-68,5
40305.2,2213,122,349,19,14,-69,6
40305.3,2356,212,328,19,15,-70,-1
40305.4,2414,293,243,19,15,-70,-1
40305.5,2557,331,75,19,9,-71,-4
40305.6,2720,301,-124,19,8,-68,-5
40305.7,2736,194,-238,19,8,-68,-5
40305.8,2321,84,-224,19,15,-65,-8
40305.9,1813,40,-148,19,15,-65,-8
40306.0,1482,31,-58,19,16,-67,-17
40306.1,1257,18,8,19,11,-63,-18
40306.2,1069,51,40,19,11,-63,-18
40306.3,915,91,20,19,4,-64,-24
40306.4,837,61,-1,19,4,-64,-24
40306.5,752,23,-40,19,0,-67,-17
40306.6,747,-32,-88,19,-2,-61,-15
40306.7,658,-69,-107,19,-2,-61,-15
40306.8,563,-117,-94,19,0,-62,-17
40306.9,433,-149,-60,19,3,-59,-18
40307.0,269,-119,-10,19,3,-59,-18
40307.1,69,-54,32,19,4,-59,-25
40307.2,-25,-28,55,19,4,-59,-25
40307.3,-52,57,64,19,2,-61,-24
40307.4,-120,41,39,19,-1,-63,-20
40307.5,-112,31,-12,19,-1,-63,-20
40307.6,-67,1,-94,19,-5,-63,-19
40307.7,-55,51,-142,19,-2,-65,-25
40307.8,-38,26,-165,19,-2,-65,-25
40307.9,-75,4,-155,19,1,-68,-17
40308.0,-354,19,-89,19,1,-68,-17
40308.1,-646,16,-7,19,8,-70,-18
40308.2,-965,-41,97,19,12,-65,-14
40308.3,-1160,-109,165,19,12,-65,-14
40308.4,-1261,-154,192,19,11,-69,-13
40308.5,-1334,-134,204,19,11,-69,-13
40308.6,-1467,-110,195,19,9,-66,-19
40308.7,-1689,-66,188,19,11,-68,-21
40308.8,-1966,20,218,19,11,-68,-21
40308.9,-2053,65,235,19,16,-67,-20
40309.0,-1906,25,195,19,8,-77,-8
40309.1,-1581,-77,109,19,8,-77,-8
40309.2,-1066,-141,-7,19,4,-75,0
40309.3,-621,-130,-148,19,4,-75,0
40309.4,-207,-105,-258,19,-1,-72,-4
40309.5,106,-110,-266,19,7,-69,-2
40309.6,68,-102,-194,19,7,-69,-2
40309.7,-1,-105,-86,19,20,-71,-2
40309.8,-80,-85,-22,20,17,-71,-5
40309.9,-182,-71,55,20,17,-71,-5
40310.0,-107,-113,106,20,17,-68,-1
40310.1,104,-128,89,20,17,-68,-1
40310.2,512,-166,4,20,6,-65,0
40310.3,902,-234,-89,20,3,-68,1
40310.4,1036,-335,-58,20,3,-68,1
40310.5,1106,-369,-88,20,7,-69,-1
40310.6,1033,-382,-48,20,7,-69,-1
40310.7,832,-316,24,20,14,-66,-9
40310.8,599,-198,95,20,16,-65,-18
40310.9,419,-62,122,20,16,-65,-18
40311.0,204,17,120,20,12,-70,-20
40311.1,-8,4,134,20,14,-68,-10
40311.2,-139,-80,129,20,14,-68,-10
40311.3,-246,-153,105,20,10,-65,-5
40311.4,-427,-182,77,20,10,-65,-5
40311.5,-742,-205,73,20,11,-64,-10
40311.6,-951,-228,47,20,11,-64,-11
40311.7,-1202,-190,23,20,11,-64,-11
40311.8,-1565,-113,19,20,15,-62,-17
40311.9,-1962,-99,44,20,19,-63,-9
40312.0,-2178,-151,64,20,19,-63,-9
40312.1,-2364,-205,40,20,17,-62,-2
40312.2,-2338,-308,-5,20,17,-62,-2
40312.3,-2006,-416,-95,20,15,-62,7
40312.4,-1878,-373,-178,20,11,-62,-1
40312.5,-1643,-284,-200,20,11,-62,-1
40312.6,-1282,-206,-136,20,15,-59,-1
40312.7,-821,-125,-94,19,15,-59,-1
40312.8,-613,-44,-25,19,12,-59,-3
40312.9,-344,-2,36,19,10,-61,0
40313.0,437,-40,21,19,10,-61,0
40313.1,1045,-51,-17,19,1,-63,5
40313.2,1786,-82,-87,19,1,-62,5
40313.3,2473,-160,-117,19,1,-62,5
40313.4,2637,-235,-75,19,11,-63,3
40313.5,2254,-258,36,19,11,-63,3
40313.6,1821,-162,166,19,22,-63,-9
40313.7,1839,-43,197,20,16,-59,-19
40313.8,1853,126,177,20,16,-59,-19
40313.9,1754,215,79,20,5,-60,-26
40314.0,1506,212,-35,20,-3,-66,-20
40314.1,1340,225,-90,20,-3,-66,-20
40314.2,1270,144,-167,20,-1,-66,-17
40314.3,1307,81,-179,20,-1,-66,-17
40314.4,1296,2,-146,20,1,-65,-16
40314.5,1225,-73,-40,20,6,-66,-15
40314.6,1065,-24,33,20,6,-66,-15
40314.7,1048,53,-22,19,-8,-65,-22
40314.8,1068,46,-108,19,-8,-65,-22
40314.9,1182,-16,-159,19,-17,-69,-12
40315.0,1633,-157,-202,19,-18,-71,-1
40315.1,2160,-330,-216,19,-18,-71,-1
40315.2,2505,-418,-91,19,-13,-67,2
40315.3,2613,-337,78,19,-6,-64,-9
40315.4,2613,-145,92,19,-6,-64,-9
40315.5,2482,-78,-44,19,-15,-65,-2
40315.6,2185,-21,-193,19,-15,-65,-2
40315.7,2104,-25,-279,19,-11,-67,-2
40315.8,1984,-77,-238,19,8,-67,3
40315.9,1666,-101,-128,19,8,-67,3
40316.0,1333,-121,-56,19,18,-69,1
40316.1,688,-86,-5,19,18,-69,1
40316.2,-62,-58,36,19,17,-72,-7
40316.3,-858,-79,84,19,20,-69,-4
40316.4,-1335,-115,71,19,20,-69,-4
40316.5,-1712,-214,92,19,16,-70,2
40316.6,-1915,-254,45,19,11,-72,0
40316.7,-1975,-136,-47,19,11,-72,0
40316.8,-1858,-81,-113,19,3,-71,-3
40316.9,-1671,-3,-160,19,3,-71,-3
40317.0,-1525,99,-220,19,0,-72,-2
40317.1,-1482,154,-261,19,-3,-71,2
40317.2,-1428,147,-277,19,-3,-71,2
40317.3,-1339,116,-301,19,-3,-71,10
40317.4,-1396,105,-281,19,-1,-66,10
40317.5,-941,14,-291,19,-1,-66,10
40317.6,-601,-43,-314,19,-5,-67,10
40317.7,-484,-32,-285,19,-5,-67,10
40317.8,-575,-6,-226,19,0,-67,-1
40317.9,-644,13,-145,19,1,-63,-1
40318.0,-631,66,-86,19,1,-63,-1
40318.1,-625,122,-25,19,0,-64,-6
40318.2,-529,143,5,19,0,-64,-6
40318.3,-401,186,1,19,-6,-61,-4
40318.4,-60,137,-91,19,-14,-63,1
40318.5,375,56,-200,19,-14,-63,1
40318.6,864,-49,-262,19,-13,-70,7
40318.7,1181,-106,-261,19,-3,-79,4
40318.8,1423,-185,-229,19,-3,-79,4
40318.9,938,-127,-99,19,8,-77,-1
40319.0,549,-57,-6,19,8,-77,-1
40319.1,242,2,49,19,7,-70,-1
40319.2,-57,108,100,19,7,-69,-6
40319.3,-57,99,95,19,7,-69,-6
40319.4,188,59,36,19,0,-68,5
40319.5,631,-40,-41,19,-2,-67,12
40319.6,996,-115,-66,19,-2,-67,12
40319.7,1374,-196,-33,19,6,-63,10
40319.8,1515,-236,86,19,6,-63,10
40319.9,1384,-197,176,19,17,-62,6
40320.0,1203,-81,174,19,13,-67,-10
40320.1,752,81,129,19,13,-67,-10
40320.2,222,181,119,19,13,-65,-15
40320.3,-297,303,110,19,13,-65,-15
40320.4,-701,297,102,19,15,-68,-13
40320.5,-1099,246,132,20,16,-72,-2
40320.6,-1410,125,171,20,16,-72,-2
40320.7,-1380,12,173,20,16,-76,7
40320.8,-1122,-91,165,20,9,-77,11
40320.9,-911,-77,168,20,9,-77,11
40321.0,-765,-46,186,20,7,-74,0
40321.1,-631,-16,169,20,7,-74,0
40321.2,-504,7,128,20,1,-71,0
40321.3,-428,24,87,20,0,-72,1
40321.4,-237,5,33,20,0,-72,1
40321.5,-78,-34,-11,19,-3,-69,9
40321.6,4,-53,-23,19,2,-70,7
40321.7,-111,-81,25,19,2,-70,7
40321.8,-319,-127,86,19,8,-66,7
40321.9,-471,-121,111,19,8,-66,7
40322.0,-615,-123,102,19,3,-66,2
40322.1,-828,-89,81,19,1,-68,-1
40322.2,-1032,-43,50,19,1,-68,-1
40322.3,-1203,-6,-10,19,-6,-71,-2
40322.4,-1262,29,-45,19,-6,-71,-2
40322.5,-1108,49,-42,19,-6,-71,-2
40322.6,-821,47,-44,19,-9,-68,-2
40322.7,-522,49,-66,19,-9,-68,-2
40322.8,-260,57,-66,19,-10,-71,-5
40322.9,8,52,-86,19,-12,-72,-6
40323.0,214,80,-122,19,-12,-72,-6
40323.1,443,143,-166,19,-13,-70,-10
40323.2,594,187,-231,19,-13,-70,-10
40323.3,665,194,-273,19,-12,-65,-9
40323.4,673,198,-288,19,-6,-66,-3
40323.5,853,163,-314,19,-6,-66,-3
40323.6,1083,85,-325,19,-2,-68,2
40323.7,1158,18,-316,19,3,-71,4
40323.8,963,-23,-270,19,3,-71,4
40323.9,808,-44,-214,19,8,-74,1
40324.0,732,-66,-176,19,8,-74,1
40324.1,813,-111,-127,19,7,-69,1
40324.2,1014,-132,-109,19,6,-65,1
40324.3,1374,-201,-126,19,6,-65,1
40324.4,1730,-329,-98,19,7,-62,7
40324.5,1511,-408,10,19,7,-62,7
40324.6,923,-430,97,19,15,-60,2
40324.7,571,-401,93,19,11,-60,-8
40324.8,408,-290,61,19,11,-60,-8
40324.9,24,-172,71,19,10,-61,-19
40325.0,-514,-29,63,19,10,-60,-22
40325.1,-945,53,17,19,10,-60,-22
40325.2,-1539,112,6,19,13,-63,-16
40325.3,-1932,167,-8,19,13,-63,-16
40325.4,-2299,134,8,19,12,-60,-9
40325.5,-2417,118,-18,19,9,-60,-1
40325.6,-2432,96,18,19,9,-60,-1
40325.7,-2349,52,88,19,10,-55,5
40325.8,-2014,-22,128,19,8,-55,8
40325.9,-1651,-104,127,19,8,-55,8
40326.0,-1248,-191,64,19,1,-60,10
40326.1,-1226,-246,26,19,1,-60,10
40326.2,-1407,-267,11,19,0,-59,5
40326.3,-1466,-311,-4,19,1,-57,7
40326.4,-1418,-317,-12,19,1,-57,7
40326.5,-1486,-316,58,19,3,-59,0
40326.6,-1391,-369,79,19,3,-59,0
40326.7,-1217,-405,50,19,-4,-67,-1
40326.8,-1019,-364,53,19,-4,-72,-11
40326.9,-786,-279,52,19,-4,-72,-11
40327.0,-525,-163,23,19,-10,-75,-20
40327.1,-286,-38,32,19,-11,-75,-23
40327.2,-107,52,-31,19,-11,-75,-23
40327.3,160,64,-107,19,-19,-72,-16
40327.4,567,44,-142,20,-19,-72,-16
40327.5,903,16,-141,20,-14,-67,-11
40327.6,1132,-18,-75,20,-3,-71,-9
40327.7,1286,-27,16,20,-3,-71,-9
40327.8,1460,15,53,20,-4,-75,-11
40327.9,1604,107,70,20,-7,-76,-14
40328.0,1758,191,-7,20,-7,-76,-14
40328.1,1724,224,-144,20,-16,-73,-10
40328.2,1644,199,-383,20,-16,-73,-10
40328.3,1992,73,-571,20,-20,-74,-2
